node,t,k,value
dena81,3,34,3513.2
dena81,4,34,3513.3
dena81,5,34,3496.0
dena81,6,34,3492.5
dena81,7,34,3792.0
dena81,8,34,4042.3
dena81,9,34,4269.9
dena81,10,34,4370.4
dena81,11,34,4426.1
dena81,12,34,4343.4
dena81,13,34,4192.2
dena81,14,34,4066.4
dena81,15,34,4024.3
dena81,16,34,4029.8
dena81,17,34,4373.5
dena81,18,34,4604.8
dena81,19,34,4395.9
dena81,20,34,4098.4
dena81,21,34,3930.8
dena81,22,34,3978.3
dena81,23,34,3700.0
dena81,24,34,3415.6
dena81,1,35,3208.4
dena81,2,35,3121.6
dena81,3,35,3085.6
dena81,4,35,3063.7
dena81,5,35,2984.2
dena81,6,35,2827.2
dena81,7,35,2975.7
dena81,8,35,3225.7
dena81,9,35,3488.9
dena81,10,35,3697.8
dena81,11,35,3900.1
dena81,12,35,3834.0
dena81,13,35,3649.1
dena81,14,35,3489.7
dena81,15,35,3400.5
dena81,16,35,3418.3
dena81,17,35,3765.4
dena81,18,35,4171.9
dena81,19,35,4167.7
dena81,20,35,3942.9
dena81,21,35,3873.4
dena81,22,35,4010.9
dena81,23,35,3786.9
dena81,24,35,3565.2
dena81,1,36,3440.5
dena81,2,36,3370.7
dena81,3,36,3356.3
dena81,4,36,3418.3
dena81,5,36,3604.8
dena81,6,36,4091.4
dena81,7,36,4619.0
dena81,8,36,4822.1
dena81,9,36,4858.3
dena81,10,36,5011.6
dena81,11,36,5155.6
dena81,12,36,5107.7
dena81,13,36,5022.0
dena81,14,36,4957.7
dena81,15,36,4899.0
dena81,16,36,4835.0
dena81,17,36,5117.0
dena81,18,36,5249.2
dena81,19,36,5093.9
dena81,20,36,4794.8
dena81,21,36,4602.9
dena81,22,36,4513.4
dena81,23,36,4116.6
dena81,24,36,3818.1
dena81,1,37,3645.5
dena81,2,37,3582.6
dena81,3,37,3599.5
dena81,4,37,3694.3
dena81,5,37,3887.3
dena81,6,37,4429.5
dena81,7,37,5023.3
dena81,8,37,5160.1
dena81,9,37,5150.6
dena81,10,37,5220.5
dena81,11,37,5285.5
dena81,12,37,5258.4
dena81,13,37,5191.0
dena81,14,37,5137.2
dena81,15,37,5088.3
dena81,16,37,4989.3
dena81,17,37,5255.9
dena81,18,37,5464.4
dena81,19,37,5299.4
dena81,20,37,4971.6
dena81,21,37,4760.2
dena81,22,37,4645.1
dena81,23,37,4278.0
dena81,24,37,4001.8
dena81,1,38,3844.6
dena81,2,38,3794.5
dena81,3,38,3801.2
dena81,4,38,3870.0
dena81,5,38,4028.8
dena81,6,38,4578.9
dena81,7,38,5124.6
dena81,8,38,5285.7
dena81,9,38,5291.5
dena81,10,38,5355.9
dena81,11,38,5413.1
dena81,12,38,5357.9
dena81,13,38,5317.2
dena81,14,38,5239.8
dena81,15,38,5176.5
dena81,16,38,5107.3
dena81,17,38,5351.8
dena81,18,38,5511.1
dena81,19,38,5318.9
dena81,20,38,4980.7
dena81,21,38,4758.0
dena81,22,38,4630.3
dena81,23,38,4239.8
dena81,24,38,3952.3
dena81,1,39,3782.7
dena81,2,39,3703.3
dena81,3,39,3716.2
dena81,4,39,3794.9
dena81,5,39,3986.3
dena81,6,39,4538.7
dena81,7,39,5063.8
dena81,8,39,5196.7
dena81,9,39,5206.9
dena81,10,39,5296.0
dena81,11,39,5410.6
dena81,12,39,5371.0
dena81,13,39,5330.6
dena81,14,39,5275.4
dena81,15,39,5176.4
dena81,16,39,5059.1
dena81,17,39,5291.2
dena81,18,39,5522.2
dena81,19,39,5377.8
dena81,20,39,5076.1
dena81,21,39,4855.8
dena81,22,39,4736.8
dena81,23,39,4346.5
dena81,24,39,4089.4
dena81,1,40,3900.1
dena81,2,40,3820.1
dena81,3,40,3856.2
dena81,4,40,3941.1
dena81,5,40,4085.1
dena81,6,40,4621.8
dena81,7,40,5104.0
dena81,8,40,5252.2
dena81,9,40,5231.9
dena81,10,40,5289.8
dena81,11,40,5364.0
dena81,12,40,5276.2
dena81,13,40,5124.6
dena81,14,40,5024.3
dena81,15,40,4936.9
dena81,16,40,4876.8
dena81,17,40,5114.6
dena81,18,40,5346.9
dena81,19,40,5151.1
dena81,20,40,4773.8
dena81,21,40,4564.4
dena81,22,40,4521.2
dena81,23,40,4197.1
dena81,24,40,3912.5
dena81,1,41,3744.2
dena81,2,41,3645.1
dena81,3,41,3602.3
dena81,4,41,3597.2
dena81,5,41,3553.1
dena81,6,41,3577.4
dena81,7,41,3840.9
dena81,8,41,4099.7
dena81,9,41,4303.0
dena81,10,41,4453.4
dena81,11,41,4529.8
dena81,12,41,4462.7
dena81,13,41,4323.2
dena81,14,41,4202.6
dena81,15,41,4139.9
dena81,16,41,4162.0
dena81,17,41,4522.2
dena81,18,41,4698.1
dena81,19,41,4496.4
dena81,20,41,4143.6
dena81,21,41,3987.5
dena81,22,41,4037.0
dena81,23,41,3756.3
dena81,24,41,3479.7
dena81,1,42,3290.1
dena81,2,42,3167.8
dena81,3,42,3129.4
dena81,4,42,3122.8
dena81,5,42,3024.8
dena81,6,42,2864.5
dena81,7,42,2971.5
dena81,8,42,3210.4
dena81,9,42,3504.2
dena81,10,42,3772.8
dena81,11,42,4022.6
dena81,12,42,3953.9
dena81,13,42,3774.1
dena81,14,42,3582.4
dena81,15,42,3534.1
dena81,16,42,3532.5
dena81,17,42,3858.8
dena81,18,42,4230.2
dena81,19,42,4166.4
dena81,20,42,3924.5
dena81,21,42,3841.6
dena81,22,42,3948.1
dena81,23,42,3674.8
dena81,24,42,3387.1
dena81,1,43,3227.1
dena81,2,43,3171.6
dena81,3,43,3212.5
dena81,4,43,3320.4
dena81,5,43,3527.6
dena81,6,43,4027.8
dena81,7,43,4553.4
dena81,8,43,4779.8
dena81,9,43,4897.9
dena81,10,43,5045.6
dena81,11,43,5230.6
dena81,12,43,5105.1
dena81,13,43,5026.6
dena81,14,43,4903.4
dena81,15,43,4823.7
dena81,16,43,4739.3
dena81,17,43,4937.9
dena81,18,43,5213.3
dena81,19,43,5085.0
dena81,20,43,4740.6
dena81,21,43,4520.8
dena81,22,43,4411.2
dena81,23,43,3989.7
dena81,24,43,3676.7
dena81,1,44,3493.2
dena81,2,44,3437.9
dena81,3,44,3474.2
dena81,4,44,3595.7
dena81,5,44,3803.1
dena81,6,44,4378.4
dena81,7,44,4970.6
dena81,8,44,5113.2
dena81,9,44,5133.6
dena81,10,44,5223.5
dena81,11,44,5320.1
dena81,12,44,5233.0
dena81,13,44,5200.8
dena81,14,44,5116.7
dena81,15,44,5024.9
dena81,16,44,4933.0
dena81,17,44,5147.8
dena81,18,44,5435.3
dena81,19,44,5271.6
dena81,20,44,4925.5
dena81,21,44,4672.1
dena81,22,44,4548.8
dena81,23,44,4142.8
dena81,24,44,3805.0
dena81,1,45,3644.3
dena81,2,45,3588.3
dena81,3,45,3620.7
dena81,4,45,3728.8
dena81,5,45,3893.8
dena81,6,45,4398.3
dena81,7,45,4919.8
dena81,8,45,5050.4
dena81,9,45,5067.2
dena81,10,45,5141.8
dena81,11,45,5229.3
dena81,12,45,5168.2
dena81,13,45,5172.7
dena81,14,45,5131.4
dena81,15,45,5056.8
dena81,16,45,4999.2
dena81,17,45,5206.2
dena81,18,45,5439.2
dena81,19,45,5265.0
dena81,20,45,4937.3
dena81,21,45,4621.7
dena81,22,45,4497.5
dena81,23,45,4069.1
dena81,24,45,3767.6
dena81,1,46,3557.0
dena81,2,46,3489.8
dena81,3,46,3502.6
dena81,4,46,3597.2
dena81,5,46,3814.2
dena81,6,46,4373.4
dena81,7,46,4929.3
dena81,8,46,5066.3
dena81,9,46,5084.7
dena81,10,46,5136.0
dena81,11,46,5200.8
dena81,12,46,5110.4
dena81,13,46,5038.7
dena81,14,46,4941.0
dena81,15,46,4874.8
dena81,16,46,4815.5
dena81,17,46,4999.2
dena81,18,46,5361.4
dena81,19,46,5242.4
dena81,20,46,4884.4
dena81,21,46,4633.7
dena81,22,46,4508.3
dena81,23,46,4147.9
dena81,24,46,3841.1
dena81,1,47,3671.2
dena81,2,47,3621.6
dena81,3,47,3651.4
dena81,4,47,3711.3
dena81,5,47,3879.1
dena81,6,47,4332.9
dena81,7,47,4798.5
dena81,8,47,4933.2
dena81,9,47,4965.7
dena81,10,47,5008.7
dena81,11,47,5051.4
dena81,12,47,4961.5
dena81,13,47,4856.9
dena81,14,47,4731.2
dena81,15,47,4649.1
dena81,16,47,4601.6
dena81,17,47,4848.5
dena81,18,47,5237.5
dena81,19,47,5091.0
dena81,20,47,4670.7
dena81,21,47,4397.0
dena81,22,47,4353.8
dena81,23,47,4057.4
dena81,24,47,3733.2
dena81,1,48,3536.9
dena81,2,48,3445.3
dena81,3,48,3427.6
dena81,4,48,3453.8
dena81,5,48,3424.7
dena81,6,48,3449.5
dena81,7,48,3675.9
dena81,8,48,3902.4
dena81,9,48,4119.0
dena81,10,48,4227.4
dena81,11,48,4278.3
dena81,12,48,4160.7
dena81,13,48,3987.4
dena81,14,48,3849.3
dena81,15,48,3809.4
dena81,16,48,3845.9
dena81,17,48,4149.1
dena81,18,48,4561.8
dena81,19,48,4419.8
dena81,20,48,4061.5
dena81,21,48,3868.4
dena81,22,48,3887.0
dena81,23,48,3626.8
dena81,24,48,3367.8
dena81,1,49,3217.0
dena81,2,49,3141.2
dena81,3,49,3143.2
dena81,4,49,3152.4
dena81,5,49,3070.2
dena81,6,49,2888.0
dena81,7,49,2973.3
dena81,8,49,3232.3
dena81,9,49,3447.0
dena81,10,49,3608.9
dena81,11,49,3793.1
dena81,12,49,3657.1
dena81,13,49,3438.9
dena81,14,49,3271.3
dena81,15,49,3245.4
dena81,16,49,3303.0
dena81,17,49,3603.6
dena81,18,49,4064.6
dena81,19,49,4013.4
dena81,20,49,3816.2
dena81,21,49,3764.7
dena81,22,49,3851.2
dena81,23,49,3608.3
dena81,24,49,3356.8
dena81,1,50,3181.7
dena81,2,50,3115.3
dena81,3,50,3138.1
dena81,4,50,3226.8
dena81,5,50,3375.5
dena81,6,50,3674.9
dena81,7,50,4079.9
dena81,8,50,4344.2
dena81,9,50,4522.7
dena81,10,50,4662.1
dena81,11,50,4811.2
dena81,12,50,4692.2
dena81,13,50,4532.7
dena81,14,50,4373.0
dena81,15,50,4291.3
dena81,16,50,4221.0
dena81,17,50,4425.3
dena81,18,50,4828.7
dena81,19,50,4753.0
dena81,20,50,4453.0
dena81,21,50,4270.6
dena81,22,50,4225.0
dena81,23,50,3906.7
dena81,24,50,3573.9
dena81,1,51,3419.4
dena81,2,51,3356.3
dena81,3,51,3390.4
dena81,4,51,3490.1
dena81,5,51,3679.4
dena81,6,51,4112.3
dena81,7,51,4552.7
dena81,8,51,4762.5
dena81,9,51,4847.3
dena81,10,51,4953.2
dena81,11,51,5042.6
dena81,12,51,4948.1
dena81,13,51,4798.9
dena81,14,51,4637.0
dena81,15,51,4554.3
dena81,16,51,4473.3
dena81,17,51,4668.9
dena81,18,51,5115.1
dena81,19,51,5044.7
dena81,20,51,4684.4
dena81,21,51,4469.9
dena81,22,51,4366.0
dena81,23,51,3976.7
dena81,24,51,3659.4
dena81,1,52,3497.3
dena81,2,52,3445.3
dena81,3,52,3500.4
dena81,4,52,3617.2
dena81,5,52,3827.4
dena81,6,52,4313.9
dena81,7,52,4798.8
dena81,8,52,4964.3
dena81,9,52,5007.6
dena81,10,52,5092.6
dena81,11,52,5199.8
dena81,12,52,5093.9
dena81,13,52,5014.8
dena81,14,52,4939.5
dena81,15,52,4905.7
dena81,16,52,4870.3
dena81,17,52,5065.5
dena81,18,52,5413.4
dena81,19,52,5223.9
dena81,20,52,4854.8
dena81,21,52,4595.9
dena81,22,52,4428.1
dena81,23,52,3997.7
dena81,24,52,3682.7
dena81,1,53,3489.3
dena81,2,53,3414.1
dena81,3,53,3455.8
dena81,4,53,3577.4
dena81,5,53,3767.4
dena81,6,53,4293.7
dena81,7,53,4779.3
dena81,8,53,4943.3
dena81,9,53,4939.5
dena81,10,53,5021.2
dena81,11,53,5106.0
dena81,12,53,4991.9
dena81,13,53,4930.5
dena81,14,53,4857.5
dena81,15,53,4787.5
dena81,16,53,4695.0
dena81,17,53,4862.1
dena81,18,53,5266.7
dena81,19,53,5188.7
dena81,20,53,4843.8
dena81,21,53,4571.5
dena81,22,53,4393.9
dena81,23,53,3983.4
dena81,24,53,3673.3
dena81,1,54,3511.3
dena81,2,54,3447.9
dena81,3,54,3491.8
dena81,4,54,3598.6
dena81,5,54,3789.4
dena81,6,54,4303.8
dena81,7,54,4780.3
dena81,8,54,4967.2
dena81,9,54,5010.9
dena81,10,54,5067.5
dena81,11,54,5154.1
dena81,12,54,5053.5
dena81,13,54,4909.8
dena81,14,54,4769.9
dena81,15,54,4667.9
dena81,16,54,4609.5
dena81,17,54,4773.6
dena81,18,54,5181.4
dena81,19,54,5065.4
dena81,20,54,4681.0
dena81,21,54,4439.2
dena81,22,54,4354.7
dena81,23,54,3988.0
dena81,24,54,3694.0
dena81,1,55,3499.0
dena81,2,55,3408.2
dena81,3,55,3392.7
dena81,4,55,3437.5
dena81,5,55,3453.3
dena81,6,55,3484.3
dena81,7,55,3709.5
dena81,8,55,3977.3
dena81,9,55,4195.8
dena81,10,55,4320.0
dena81,11,55,4423.8
dena81,12,55,4346.9
dena81,13,55,4208.1
dena81,14,55,4094.6
dena81,15,55,4018.7
dena81,16,55,3989.1
dena81,17,55,4148.5
dena81,18,55,4545.9
dena81,19,55,4453.5
dena81,20,55,4107.6
dena81,21,55,3902.1
dena81,22,55,3917.6
dena81,23,55,3620.1
dena81,24,55,3315.6
dena81,1,56,3136.1
dena81,2,56,3026.4
dena81,3,56,2985.4
dena81,4,56,3007.4
dena81,5,56,2923.7
dena81,6,56,2782.0
dena81,7,56,2879.3
dena81,8,56,3184.2
dena81,9,56,3516.5
dena81,10,56,3736.3
dena81,11,56,3963.0
dena81,12,56,3884.7
dena81,13,56,3700.9
dena81,14,56,3558.3
dena81,15,56,3483.1
dena81,16,56,3442.1
dena81,17,56,3666.6
dena81,18,56,4138.1
dena81,19,56,4131.6
dena81,20,56,3891.4
dena81,21,56,3787.3
dena81,22,56,3827.2
dena81,23,56,3570.5
dena81,24,56,3321.1
dena81,1,57,3184.5
dena81,2,57,3131.4
dena81,3,57,3165.3
dena81,4,57,3278.2
dena81,5,57,3458.9
dena81,6,57,4009.7
dena81,7,57,4470.3
dena81,8,57,4731.5
dena81,9,57,4853.7
dena81,10,57,5005.6
dena81,11,57,5140.9
dena81,12,57,5074.0
dena81,13,57,5001.3
dena81,14,57,4885.7
dena81,15,57,4803.1
dena81,16,57,4668.0
dena81,17,57,4775.4
dena81,18,57,5113.2
dena81,19,57,5031.6
dena81,20,57,4722.2
dena81,21,57,4474.1
dena81,22,57,4364.6
dena81,23,57,3971.2
dena81,24,57,3660.3
dena81,1,58,3481.4
dena81,2,58,3414.0
dena81,3,58,3459.4
dena81,4,58,3558.6
dena81,5,58,3760.2
dena81,6,58,4331.2
dena81,7,58,4823.4
dena81,8,58,5022.6
dena81,9,58,5031.1
dena81,10,58,5143.0
dena81,11,58,5259.1
dena81,12,58,5209.9
dena81,13,58,5190.1
dena81,14,58,5095.7
dena81,15,58,5020.3
dena81,16,58,4902.9
dena81,17,58,5021.9
dena81,18,58,5375.3
dena81,19,58,5269.8
dena81,20,58,4889.7
dena81,21,58,4617.5
dena81,22,58,4474.2
dena81,23,58,4000.5
dena81,24,58,3679.3
dena81,1,59,3548.2
dena81,2,59,3448.3
dena81,3,59,3473.5
dena81,4,59,3588.9
dena81,5,59,3811.6
dena81,6,59,4393.3
dena81,7,59,4848.4
dena81,8,59,5006.8
dena81,9,59,5047.9
dena81,10,59,5141.3
dena81,11,59,5207.6
dena81,12,59,5133.1
dena81,13,59,5092.3
dena81,14,59,4988.9
dena81,15,59,4928.0
dena81,16,59,4865.9
dena81,17,59,4923.5
dena81,18,59,5281.3
dena81,19,59,5242.7
dena81,20,59,4885.0
dena81,21,59,4652.1
dena81,22,59,4437.3
dena81,23,59,3955.4
dena81,24,59,3709.7
dena81,1,60,3538.8
dena81,2,60,3484.6
dena81,3,60,3567.1
dena81,4,60,3670.7
dena81,5,60,3858.4
dena81,6,60,4392.0
dena81,7,60,4825.0
dena81,8,60,5027.3
dena81,9,60,5056.9
dena81,10,60,5142.2
dena81,11,60,5263.1
dena81,12,60,5240.8
dena81,13,60,5245.5
dena81,14,60,5132.9
dena81,15,60,5049.9
dena81,16,60,4911.4
dena81,17,60,4937.1
dena81,18,60,5273.9
dena81,19,60,5280.4
dena81,20,60,4974.5
dena81,21,60,4733.0
dena81,22,60,4574.8
dena81,23,60,4166.4
dena81,24,60,3899.3
dena81,1,61,3732.8
dena81,2,61,3660.3
dena81,3,61,3711.9
dena81,4,61,3768.8
dena81,5,61,3959.7
dena81,6,61,4510.7
dena81,7,61,4913.0
dena81,8,61,5093.6
dena81,9,61,5108.3
dena81,10,61,5177.4
dena81,11,61,5248.5
dena81,12,61,5178.5
dena81,13,61,5070.9
dena81,14,61,4933.9
dena81,15,61,4873.2
dena81,16,61,4772.1
dena81,17,61,4806.4
dena81,18,61,5147.7
dena81,19,61,5105.6
dena81,20,61,4691.6
dena81,21,61,4414.2
dena81,22,61,4310.5
dena81,23,61,3974.4
dena81,24,61,3684.7
dena81,1,62,3515.6
dena81,2,62,3401.0
dena81,3,62,3346.9
dena81,4,62,3325.3
dena81,5,62,3307.7
dena81,6,62,3304.9
dena81,7,62,3505.2
dena81,8,62,3824.3
dena81,9,62,4053.6
dena81,10,62,4221.3
dena81,11,62,4312.1
dena81,12,62,4175.1
dena81,13,62,4007.9
dena81,14,62,3833.1
dena81,15,62,3817.2
dena81,16,62,3806.4
dena81,17,62,3974.5
dena81,18,62,4311.6
dena81,19,62,4260.4
dena81,20,62,3922.1
dena81,21,62,3747.9
dena81,22,62,3791.0
dena81,23,62,3527.3
dena81,24,62,3246.2
dena81,1,63,3049.9
dena81,2,63,2952.2
dena81,3,63,2944.4
dena81,4,63,2973.5
dena81,5,63,2910.1
dena81,6,63,2722.9
dena81,7,63,2759.8
dena81,8,63,3044.1
dena81,9,63,3258.4
dena81,10,63,3447.8
dena81,11,63,3658.6
dena81,12,63,3540.2
dena81,13,63,3328.2
dena81,14,63,3158.0
dena81,15,63,3075.5
dena81,16,63,3078.4
dena81,17,63,3321.2
dena81,18,63,3928.9
dena81,19,63,4050.1
dena81,20,63,3817.6
dena81,21,63,3726.7
dena81,22,63,3796.2
dena81,23,63,3508.5
dena81,24,63,3287.2
dena81,1,64,3163.9
dena81,2,64,3114.9
dena81,3,64,3176.4
dena81,4,64,3313.5
dena81,5,64,3610.8
dena81,6,64,4284.4
dena81,7,64,4809.3
dena81,8,64,5047.1
dena81,9,64,5110.7
dena81,10,64,5158.2
dena81,11,64,5281.9
dena81,12,64,5197.3
dena81,13,64,5175.3
dena81,14,64,5072.7
dena81,15,64,5006.8
dena81,16,64,4822.9
dena81,17,64,4829.8
dena81,18,64,5190.9
dena81,19,64,5281.3
dena81,20,64,4873.6
dena81,21,64,4609.8
dena81,22,64,4413.7
dena81,23,64,3972.5
dena81,24,64,3667.4
dena81,1,65,3499.4
dena81,2,65,3445.3
dena81,3,65,3499.6
dena81,4,65,3600.9
dena81,5,65,3843.7
dena81,6,65,4395.2
dena81,7,65,4826.4
dena81,8,65,5018.7
dena81,9,65,5035.4
dena81,10,65,5020.9
dena81,11,65,5196.4
dena81,12,65,5151.3
dena81,13,65,5126.3
dena81,14,65,5034.3
dena81,15,65,4915.7
dena81,16,65,4815.4
dena81,17,65,4892.6
dena81,18,65,5269.1
dena81,19,65,5259.6
dena81,20,65,4876.2
dena81,21,65,4565.9
dena81,22,65,4359.4
dena81,23,65,3940.3
dena81,24,65,3599.7
dena81,1,66,3409.7
dena81,2,66,3304.5
dena81,3,66,3346.3
dena81,4,66,3473.7
dena81,5,66,3707.5
dena81,6,66,4307.8
dena81,7,66,4752.7
dena81,8,66,4954.0
dena81,9,66,4971.3
dena81,10,66,5040.8
dena81,11,66,5157.7
dena81,12,66,5085.6
dena81,13,66,5019.9
dena81,14,66,4911.3
dena81,15,66,4826.1
dena81,16,66,4698.6
dena81,17,66,4754.1
dena81,18,66,5121.6
dena81,19,66,5206.1
dena81,20,66,4840.9
dena81,21,66,4560.9
dena81,22,66,4386.9
dena81,23,66,3944.0
dena81,24,66,3616.7
dena81,1,67,3409.6
dena81,2,67,3357.1
dena81,3,67,3422.9
dena81,4,67,3537.6
dena81,5,67,3732.9
dena81,6,67,4271.5
dena81,7,67,4697.0
dena81,8,67,4897.9
dena81,9,67,4884.1
dena81,10,67,4923.9
dena81,11,67,5017.2
dena81,12,67,4969.0
dena81,13,67,4939.8
dena81,14,67,4872.2
dena81,15,67,4817.6
dena81,16,67,4692.0
dena81,17,67,4702.3
dena81,18,67,5053.3
dena81,19,67,5162.7
dena81,20,67,4786.2
dena81,21,67,4504.2
dena81,22,67,4318.7
dena81,23,67,3898.9
dena81,24,67,3577.8
dena81,1,68,3413.5
dena81,2,68,3371.6
dena81,3,68,3439.3
dena81,4,68,3537.1
dena81,5,68,3744.9
dena81,6,68,4279.5
dena81,7,68,4673.0
dena81,8,68,4863.0
dena81,9,68,4863.7
dena81,10,68,4920.2
dena81,11,68,4989.1
dena81,12,68,4939.6
dena81,13,68,4855.8
dena81,14,68,4761.4
dena81,15,68,4708.6
dena81,16,68,4622.4
dena81,17,68,4707.0
dena81,18,68,5011.6
dena81,19,68,4974.6
dena81,20,68,4586.3
dena81,21,68,4346.2
dena81,22,68,4203.0
dena81,23,68,3853.3
dena81,24,68,3545.7
dena81,1,69,3352.7
dena81,2,69,3268.7
dena81,3,69,3276.4
dena81,4,69,3306.8
dena81,5,69,3297.1
dena81,6,69,3249.3
dena81,7,69,3462.3
dena81,8,69,3790.8
dena81,9,69,3991.7
dena81,10,69,4116.3
dena81,11,69,4199.3
dena81,12,69,4058.0
dena81,13,69,3868.6
dena81,14,69,3681.3
dena81,15,69,3634.5
dena81,16,69,3616.7
dena81,17,69,3754.2
dena81,18,69,4152.1
dena81,19,69,4279.4
dena81,20,69,3969.5
dena81,21,69,3803.5
dena81,22,69,3814.1
dena81,23,69,3536.9
dena81,24,69,3269.4
dena81,1,70,3079.3
dena81,2,70,3000.8
dena81,3,70,2998.2
dena81,4,70,3007.8
dena81,5,70,2942.4
dena81,6,70,2753.9
dena81,7,70,2826.7
dena81,8,70,3078.1
dena81,9,70,3280.6
dena81,10,70,3411.2
dena81,11,70,3586.9
dena81,12,70,3469.2
dena81,13,70,3266.6
dena81,14,70,3099.0
dena81,15,70,3020.8
dena81,16,70,3023.0
dena81,17,70,3220.4
dena81,18,70,3740.3
dena81,19,70,4031.2
dena81,20,70,3799.5
dena81,21,70,3685.6
dena81,22,70,3702.7
dena81,23,70,3393.6
dena81,24,70,3144.9
dena81,1,71,3010.7
dena81,2,71,2966.4
dena81,3,71,3036.4
dena81,4,71,3194.5
dena81,5,71,3507.1
dena81,6,71,4120.5
dena81,7,71,4528.9
dena81,8,71,4716.7
dena81,9,71,4716.8
dena81,10,71,4785.8
dena81,11,71,4873.5
dena81,12,71,4808.1
dena81,13,71,4765.0
dena81,14,71,4654.2
dena81,15,71,4569.8
dena81,16,71,4462.4
dena81,17,71,4492.4
dena81,18,71,4888.7
dena81,19,71,5126.4
dena81,20,71,4780.3
dena81,21,71,4452.5
dena81,22,71,4188.3
dena81,23,71,3764.9
dena81,24,71,3466.7
dena81,1,72,3283.3
dena81,2,72,3247.3
dena81,3,72,3300.8
dena81,4,72,3459.2
dena81,5,72,3721.8
dena81,6,72,4254.7
dena81,7,72,4658.8
dena81,8,72,4814.9
dena81,9,72,4780.0
dena81,10,72,4819.9
dena81,11,72,4886.8
dena81,12,72,4838.8
dena81,13,72,4778.2
dena81,14,72,4681.0
dena81,15,72,4624.7
dena81,16,72,4517.2
dena81,17,72,4569.3
dena81,18,72,4959.6
dena81,19,72,5161.8
dena81,20,72,4797.9
dena81,21,72,4458.3
dena81,22,72,4171.4
dena81,23,72,3742.1
dena81,24,72,3444.4
dena81,1,73,3294.9
dena81,2,73,3234.1
dena81,3,73,3299.5
dena81,4,73,3472.1
dena81,5,73,3731.2
dena81,6,73,4218.0
dena81,7,73,4623.5
dena81,8,73,4817.6
dena81,9,73,4789.1
dena81,10,73,4825.9
dena81,11,73,4896.8
dena81,12,73,4836.4
dena81,13,73,4792.6
dena81,14,73,4697.5
dena81,15,73,4622.2
dena81,16,73,4513.5
dena81,17,73,4553.4
dena81,18,73,4915.9
dena81,19,73,5124.8
dena81,20,73,4780.0
dena81,21,73,4475.0
dena81,22,73,4213.8
dena81,23,73,3783.4
dena81,24,73,3505.4
dena81,1,74,3339.8
dena81,2,74,3281.2
dena81,3,74,3361.0
dena81,4,74,3485.6
dena81,5,74,3708.2
dena81,6,74,4227.3
dena81,7,74,4625.8
dena81,8,74,4776.0
dena81,9,74,4757.4
dena81,10,74,4803.1
dena81,11,74,4878.4
dena81,12,74,4805.0
dena81,13,74,4750.5
dena81,14,74,4673.3
dena81,15,74,4595.5
dena81,16,74,4462.0
dena81,17,74,4518.2
dena81,18,74,4870.5
dena81,19,74,5133.4
dena81,20,74,4764.4
dena81,21,74,4437.8
dena81,22,74,4192.7
dena81,23,74,3790.9
dena81,24,74,3479.3
dena81,1,75,3327.5
dena81,2,75,3281.7
dena81,3,75,3344.6
dena81,4,75,3484.5
dena81,5,75,3746.3
dena81,6,75,4244.8
dena81,7,75,4647.5
dena81,8,75,4850.3
dena81,9,75,4842.0
dena81,10,75,4869.4
dena81,11,75,4937.7
dena81,12,75,4864.0
dena81,13,75,4754.0
dena81,14,75,4650.1
dena81,15,75,4554.6
dena81,16,75,4497.5
dena81,17,75,4563.1
dena81,18,75,4849.8
dena81,19,75,4993.0
dena81,20,75,4634.3
dena81,21,75,4394.6
dena81,22,75,4300.3
dena81,23,75,3976.2
dena81,24,75,3725.7
dena81,1,76,3549.4
dena81,2,76,3439.9
dena81,3,76,3455.6
dena81,4,76,3479.4
dena81,5,76,3447.1
dena81,6,76,3454.3
dena81,7,76,3693.3
dena81,8,76,4029.8
dena81,9,76,4301.3
dena81,10,76,4430.3
dena81,11,76,4506.3
dena81,12,76,4447.4
dena81,13,76,4318.1
dena81,14,76,4166.0
dena81,15,76,4105.3
dena81,16,76,4053.2
dena81,17,76,4106.8
dena81,18,76,4325.6
dena81,19,76,4331.7
dena81,20,76,4001.2
dena81,21,76,3823.7
dena81,22,76,3823.0
dena81,23,76,3565.6
dena81,24,76,3338.5
dena81,1,77,3189.5
dena81,2,77,3130.9
dena81,3,77,3150.3
dena81,4,77,3226.3
dena81,5,77,3199.8
dena81,6,77,3078.2
dena81,7,77,3194.4
dena81,8,77,3474.3
dena81,9,77,3720.1
dena81,10,77,3899.2
dena81,11,77,4138.0
dena81,12,77,4041.5
dena81,13,77,3853.0
dena81,14,77,3719.0
dena81,15,77,3636.4
dena81,16,77,3610.7
dena81,17,77,3712.7
dena81,18,77,4034.1
dena81,19,77,4273.6
dena81,20,77,4075.3
dena81,21,77,4014.6
dena81,22,77,4074.5
dena81,23,77,3819.1
dena81,24,77,3623.1
dena81,1,78,3511.3
dena81,2,78,3479.2
dena81,3,78,3480.7
dena81,4,78,3536.2
dena81,5,78,3734.8
dena81,6,78,4256.1
dena81,7,78,4684.1
dena81,8,78,4948.3
dena81,9,78,5015.2
dena81,10,78,5098.4
dena81,11,78,5199.7
dena81,12,78,5124.9
dena81,13,78,5083.9
dena81,14,78,4996.9
dena81,15,78,4908.8
dena81,16,78,4764.8
dena81,17,78,4735.3
dena81,18,78,4964.0
dena81,19,78,5183.3
dena81,20,78,4858.0
dena81,21,78,4590.5
dena81,22,78,4409.3
